supplier,sku,sourceUrl,name
"paldinox","","https://paldinox.co.il/product/%d7%a0%d7%a8-%d7%a6%d7%94%d7%95%d7%91-%d7%91%d7%9b%d7%95%d7%a1-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%9d-%d7%9b%d7%99%d7%a1%d7%95%d7%99-%d7%a0%d7%99%d7%99%d7%a8-%d7%93%d7%a7%d7%95%d7%a8%d7%98%d7%99%d79-2",""
"paldinox","","https://paldinox.co.il/product/%d7%a0%d7%a8-%d7%99%d7%a8%d7%95%d7%a7-%d7%91%d7%9b%d7%95%d7%a1-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%9d-%d7%9b%d7%99%d7%a1%d7%95%d7%99-%d7%a0%d7%99%d7%99%d7%a8-%d7%93%d7%a7%d7%95%d7%a8%d7%98%d7%99%d79--2",""
"paldinox","","https://paldinox.co.il/product/lilylotus-מגש-מתכת-עגול-על-רגל-לילך-גובה-30-קוטר-20-2",""
"paldinox","","https://paldinox.co.il/product/מגש-אמייל-עגול-home-deco-כחול-כהה-d50-2",""
"paldinox","","https://paldinox.co.il/product/blush-bird-מפת-שולחן-אוכל-300-150-סמ-חאקי-2",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-כחול-33-36-סמ-גובה-10-סמ-2",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-כחול-47-31-סמ-גובה-18-5-סמ-2",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-ורוד-47-31-סמ-גובה-18-5-סמ-2",""
"paldinox","","https://paldinox.co.il/product/royal-gold-סט6-כוסות-יין-3",""
"paldinox","","https://paldinox.co.il/product/pip-chique-פטריית-זכוכית-גובה-30-סמ-אדום-כסוף-2",""
"paldinox","","https://paldinox.co.il/product/jolie-סט-6-צלחות-מנה-עיקרית-ירוק-בהיר-d26-7",""
"paldinox","","https://paldinox.co.il/product/blush-bird-סט6-צלחת-מרק-21-5סמ-חאקי-2",""
"paldinox","","https://paldinox.co.il/product/floral-סט-4-חלבון-כחול-4",""
"paldinox","","https://paldinox.co.il/product/קטלוג-פיפ-סטודיו-חדש-2",""
"paldinox","","https://paldinox.co.il/product/דיקנטר-pleat-1000ml",""
"paldinox","","https://paldinox.co.il/product/דיקנטר-קריסטל-750-מל-גובה-30-5-סמ",""
"paldinox","","https://paldinox.co.il/product/סכום-24-חל-shila-זהב-וכסף",""
"paldinox","","https://paldinox.co.il/product/love-birds-סט-6-צלחות-לעוגה-ירוק-קוטר-17-סמ",""
"paldinox","","https://paldinox.co.il/product/lilylotus-סט-4-חלבון-לבן-250-מל",""
"paldinox","","https://paldinox.co.il/product/love-birds-סט-4-סוכרון-ירוק-300-מל",""
"paldinox","","https://paldinox.co.il/product/love-birds-love-birds-סט-4-חלבון-ירוק-270-מל",""
"paldinox","","https://paldinox.co.il/product/lilylotus-סט-4-קעריות-למרק-לילך-קוטר-15-סמ",""
"paldinox","","https://paldinox.co.il/product/love-birds-סט-4-קעריות-למרק-ירוק-קוטר-15-סמ",""
"paldinox","","https://paldinox.co.il/product/מערכת-אוכל-116-חלקים-2חל-luna-rose-לבן-זהב-new-bone-china",""
"paldinox","","https://paldinox.co.il/product/מערכת-אוכל-18-חלקים-lace-לבן-אפור-זהב-קוטר-28-18-22-ס",""
"paldinox","","https://paldinox.co.il/product/מגש-לעוגה-אובלי-yellow-spring-צהוב-צבעוני-34-3-15-2-סמ-bone-china",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-ירוק-47-31-סמ-גובה-18-5-סמ",""
"paldinox","","https://paldinox.co.il/product/pip-chique-פטריית-זכוכית-גובה-24-סמ-אדום-כסוף",""
"paldinox","","https://paldinox.co.il/product/flower-festival-זוג-ספלי-אספרסותחתיות-120-מל-תכלת",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-כחול-33-36-סמ-גובה-10-סמ",""
"paldinox","","https://paldinox.co.il/product/תיק-צד-kyoto-festival-כחול-47-31-סמ-גובה-18-5-סמ",""
"paldinox","","https://paldinox.co.il/product/סט-6-קערות-עגולות-16-5סמ-זכוכית-קוביות-אפור",""
"paldinox","","https://paldinox.co.il/product/kyoto-festival-מגש-לנר-כחול-קוטר-14-סמ",""
"paldinox","","https://paldinox.co.il/product/pip-chique-סט-6-מאג-ורוד-זהב-נפח-350-מל",""
"paldinox","","https://paldinox.co.il/product/pip-chique-סט-6-מאג-ירוק-זהב-נפח-350-מל",""
"paldinox","","https://paldinox.co.il/product/pip-chique-סט-6-צלחות-ורוד-זהב-קוטר-23-סמ",""
"paldinox","","https://paldinox.co.il/product/pip-chique-סט-2-סוכרון-ורוד-זהב-נפח-550-מל",""
"paldinox","","https://paldinox.co.il/product/4-קעריות-הגשה-מעויינות-זכוכית-וכפיות-מת",""
"paldinox","","https://paldinox.co.il/product/h16-מעמד-זכוכית-עם-6-כפיות-פרפר-ומתקן-מתכת-ו",""
"paldinox","","https://paldinox.co.il/product/home-decor-אגרטל-מתכת-עגול-גובה-23-סמ-ירוק",""
"paldinox","","https://paldinox.co.il/product/home-decor-אגרטל-מתכת-עגול-גובה-42-קוטר-31-5-סמ-ורוד",""
"paldinox","","https://paldinox.co.il/product/flower-festival-מפת-ראנר-150-50-סמ-ורוד",""
"paldinox","","https://paldinox.co.il/product/kyoto-festival-מגש-לנר-קוטר-14-סמ-כחול",""
"paldinox","","https://paldinox.co.il/product/סט-6-כוסות-שתיה-קרה-זכוכית-מעויינים-ועיט",""
"paldinox","","https://paldinox.co.il/product/מגש-עגול-40סמ-מסוגנן-ניקל",""
"paldinox","","https://paldinox.co.il/product/סט-6-צלחות-עגולות-21סמ-זכוכית-פסים-אפורה-פ",""
"paldinox","","https://paldinox.co.il/product/2l-קסרולה-מלבנית-ענפים-מכסה-זכוכית-לבן-ז",""
"paldinox","","https://paldinox.co.il/product/56x35-קערה-קריסטל-עלה-זהב-madagascar",""
"paldinox","","https://paldinox.co.il/product/דיקנטר-דאבלין-790מל",""
"paldinox","","https://paldinox.co.il/product/h14-דאבלין-4-כוסות-גבוהות",""
"paldinox","","https://paldinox.co.il/product/מעמד-לנייר-מטבח-זהב-h30d15-5",""
"paldinox","","https://paldinox.co.il/product/מאג-x-צהוב-350מל-blushing-birds",""
"paldinox","","https://paldinox.co.il/product/מאג-v-כחול-350מל-floral-fantasy",""
"paldinox","","https://paldinox.co.il/product/מאג-g-ורוד-350מל-floral-fantasy",""
"paldinox","","https://paldinox.co.il/product/סט6-קעריות-סלט-victoria-לבן-זהב-d14",""
"paldinox","","https://paldinox.co.il/product/סט6-חבקים-למפיות-פרח-יהלומים-זהב-4-2סמ",""
"paldinox","","https://paldinox.co.il/product/סט-הגשה-לעוגה-ניקל-30-15-2",""
"paldinox","","https://paldinox.co.il/product/h14-אגרטל-מתכת-אובלי-אדום-home-decor",""
"paldinox","","https://paldinox.co.il/product/פמוט-מתכת-home-decor-כחול-h34",""
"paldinox","","https://paldinox.co.il/product/פמוט-מתכת-home-decor-ורוד-h34",""
"paldinox","","https://paldinox.co.il/product/סט-6-כוסות-מים-jolie-ירוק-בהיר-360מל",""
"paldinox","","https://paldinox.co.il/product/9-5-36-זוג-מגש-מראה-זהב",""
"paldinox","","https://paldinox.co.il/product/300ml-סט6-ליפתניות-יהלום-פס-זהב-new-york",""
"paldinox","","https://paldinox.co.il/product/6-כוס-ויסקי-280ml-פס-זהב-classic",""
"paldinox","","https://paldinox.co.il/product/6-כוס-מים-גבוה-300ml-יהלום-פס-זהב-rn386761300",""
"paldinox","","https://paldinox.co.il/product/h19-צנצנת-זכוכית-רגל-ומכסה-15סמ",""
"paldinox","","https://paldinox.co.il/product/h7-קופסא-לתכשיטים-מראה-מכסה-26-17-marble-לבן",""
"paldinox","","https://paldinox.co.il/product/25-35-מגש-חלה-מראה-עיטור-יהלומים-זהב",""
"paldinox","","https://paldinox.co.il/product/סכום-24-חל-שחור-מט-tokyo",""
"paldinox","","https://paldinox.co.il/product/סט6-צלחת-עוגה-15סמ-clair-זהב-לבן",""
"paldinox","","https://paldinox.co.il/product/גלאסיאר-סט-6-וויסקי-350-שחור-מט",""
"paldinox","","https://paldinox.co.il/product/jolie-סט6-מאג-כחול-350מל",""
"paldinox","","https://paldinox.co.il/product/jolie-סט6-מאג-לבן-350מל",""
"paldinox","","https://paldinox.co.il/product/jolie-סט6-צלחת-17סמ-לבן",""
"paldinox","","https://paldinox.co.il/product/h9-קופסא-לתכשיטים-מראה-שחור-מכסה-30-30",""
"paldinox","","https://paldinox.co.il/product/%d7%a0%d7%a8-%d7%99%d7%a8%d7%95%d7%a7-%d7%91%d7%9b%d7%95%d7%a1-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%9d-%d7%9b%d7%99%d7%a1%d7%95%d7%99-%d7%a0%d7%99%d7%99%d7%a8-%d7%93%d7%a7%d7%95%d7%a8%d7%98%d7%99%d79-2",""
"paldinox","","https://paldinox.co.il/product/h34-פמוט-מתכת-ורוד-home-dcor",""
"paldinox","","https://paldinox.co.il/product/h14-פמוט-מתכת-אדום-home-dcor",""
"paldinox","","https://paldinox.co.il/product/d35-מגש-מראה-עגול-מסתובב-עיטור-זהב",""
"paldinox","","https://paldinox.co.il/product/d35-מגש-מראה-עגול-מסתובב-עיטור-כסף",""
"paldinox","","https://paldinox.co.il/product/39-27-מגש-מראה-מלבני-זכוכית-שחור",""
"paldinox","","https://paldinox.co.il/product/קופסא-לתכשיטים-מראה-כסף-מכסה-42-14",""
"paldinox","","https://paldinox.co.il/product/royal-gold-סט6-כוסות-יין-2",""
"paldinox","","https://paldinox.co.il/product/royal-קופסא-לאחסון8",""
"paldinox","","https://paldinox.co.il/product/royal-white-סט6-מאגים-גדולים-לבן-2",""
"paldinox","","https://paldinox.co.il/product/h16-d12-5-אגרטל-קריסטל-ציפוי-נחושת",""
"paldinox","","https://paldinox.co.il/product/סט6-חבקים-למפיות-עגול-זהב",""
"paldinox","","https://paldinox.co.il/product/סכום-72-חל-עיטור-זהב-בארוק-2",""
"paldinox","","https://paldinox.co.il/product/royal-white-סט6-כוסות-אספרסותחתיות-לבן",""
"paldinox","","https://paldinox.co.il/product/h12-5-סט-6-כוסות-מים-floral",""
"paldinox","","https://paldinox.co.il/product/royal-gold-קנקן-מים-1-7-ל-פרחים",""
"paldinox","","https://paldinox.co.il/product/royal-מגש-לעוגהרגל-30סמ",""
"paldinox","","https://paldinox.co.il/product/floral-6-קעריות-אפור-12סמ",""
"paldinox","","https://paldinox.co.il/product/royal-סט6-צלחות-מרק-23-5סמ4",""
"paldinox","","https://paldinox.co.il/product/royal-סט4-קערות-20סמ-2",""
"paldinox","","https://paldinox.co.il/product/d24-קערה-זכוכית-לסלט",""
"paldinox","","https://paldinox.co.il/product/d34-תחתית-לצלחת-קריסטל-דקור-דמוי-עור-כסוף",""
"paldinox","","https://paldinox.co.il/product/סכום-24-חל-בארוקta0655",""
"paldinox","","https://paldinox.co.il/product/h7-מגש-מלבני-4028-ברונזה-ידיות-רגליים",""
"paldinox","","https://paldinox.co.il/product/28x20-מגש-מראה-כדורים-10",""
"paldinox","","https://paldinox.co.il/product/70floral-קנקן-וורודh15",""
"paldinox","","https://paldinox.co.il/product/בלקברדי-סט-6-צלחת-שחור-16-5-סמ",""
"paldinox","","https://paldinox.co.il/product/קטלוג-פיפ-סטודיו-חדש",""
"paldinox","","https://paldinox.co.il/product/מעמד-3-קומות-royal-white",""
"paldinox","","https://paldinox.co.il/product/blush-bird-סט6-קערות-כחול-9-5סמ",""
"paldinox","","https://paldinox.co.il/product/פראג-דיקנטר-0-8-ליטר",""
"paldinox","","https://paldinox.co.il/product/פראג-סט6-כוס-לגלידה-330-זהב",""
"paldinox","","https://paldinox.co.il/product/גלאסיאר-סט-6-כוסות-190",""
"paldinox","","https://paldinox.co.il/product/floral-סט-4-חלבון-כחול",""
"paldinox","","https://paldinox.co.il/product/גלאסיאר-קערה-מחולקת-רגל-280",""
"paldinox","","https://paldinox.co.il/product/פראג-צלחת-הגשה-305",""
"paldinox","","https://paldinox.co.il/product/פירמידה-דיקנטר-080",""
"paldinox","","https://paldinox.co.il/product/פיאונה-דיקנטר-מרובע",""
"paldinox","","https://paldinox.co.il/product/דיקנטר-קראק-0-9l-זהב",""
"paldinox","","https://paldinox.co.il/product/מסננתקערית-ברס48",""
"paldinox","","https://paldinox.co.il/product/l47-מגש-מראה-תחרה-ברונזה-ורגליים",""
"paldinox","","https://paldinox.co.il/product/סט6-חבקים-למפיות-כתר-כסוף",""
"paldinox","","https://paldinox.co.il/product/מפיון-זכוכית-לבן-pu-מסגרת-זהב-ידית-נשיאה",""
"paldinox","","https://paldinox.co.il/product/מעמד-לבקבוק-יין-ול-2-גביעים-כלולים-מתכת-2",""
"paldinox","","https://paldinox.co.il/product/סט-2-מעמדי-זהב-לנר-כיסוי-זכוכית-גבהים-33-ו-28",""
"paldinox","","https://paldinox.co.il/product/מעמד-לבקבוק-יין-שיש-לבן-שילוב-זהב-ופקק-ק",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-זהב-בשילוב-שיש-לבן-16-6-גובה-20-סמ",""
"paldinox","","https://paldinox.co.il/product/מגש-מלבני-ציפוי-צדף-חום-26-13-סמ-אלומיניום",""
"paldinox","","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%94-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%a2%d7%a0%d7%aa%d7%99%d7%a7-%d7%92%d7%95%d7%9c%d7%93-%d7%a4%d7%a1%d7%99%d7%9d-%d7%92%d7%95%d7%91%d79-2",""
"paldinox","","https://paldinox.co.il/product/סט-3-מעמדי-עציץ-בז-גבהים-29-24-20-סמ-קטרים-35-27-19-5-סמ",""
"paldinox","","https://paldinox.co.il/product/סט-3-דיפיוזרים-אמבר-ענבר-150-מל-זכוכית",""
"paldinox","","https://paldinox.co.il/product/סט-4-דיפיוזרים-ריח-רענן-פצולי-רוז-שחור-ו",""
"paldinox","","https://paldinox.co.il/product/אגרטל-קרמיקה-רומי-בעבודת-יד-לבן-28-22-גובה-37",""
"paldinox","","https://paldinox.co.il/product/מעמד-עציץ-בז-גובה-75-קוטר-51-סמ-אלומיניום",""
"paldinox","","https://paldinox.co.il/product/מעמד-עציץ-טרקוטה-כפרי-גובה-82-5-קוטר-58-סמ-אל",""
"paldinox","","https://paldinox.co.il/product/מעמד-עציץ-טרקוטה-כפרי-גובה-75-קוטר-51-סמ-אל",""
"paldinox","","https://paldinox.co.il/product/פמוט-אמייל-meadow-גובה-27-קוטר-11-סמ-ברזל",""
"paldinox","","https://paldinox.co.il/product/אגרטל-אמייל-haze-גובה-20-קוטר-15-סמ-ברזל",""
"paldinox","","https://paldinox.co.il/product/עציץ-חרס-roman-שחור-קוטר-27-גובה-20-סמ",""
"paldinox","","https://paldinox.co.il/product/עציץ-חרס-greece-לבן-קוטר-34-גובה-33-סמ",""
"paldinox","","https://paldinox.co.il/product/עציץ-חרס-heleny-שחור-קוטר-24-5-גובה-16-סמ",""
"paldinox","","https://paldinox.co.il/product/קופסת-מרובעת-מכסה-אקרילי-מסגרת-ורגליי",""
"paldinox","","https://paldinox.co.il/product/מפיון-מסגרת-ורגליים-זהב-נירוסטה-19-19-סמ-ג",""
"paldinox","","https://paldinox.co.il/product/מתקן-לבקבוק-יין-נירוסטה-כסף-22-5-9-סמ-גובה-24-ס",""
"paldinox","","https://paldinox.co.il/product/לוח-משחק-x-o-pu-חום-כלי-זהב-17-5-17-5-סמ",""
"paldinox","","https://paldinox.co.il/product/קופסת-תכשיטים-מראה-pu-בז-21-14-סמ-גובה-6-סמ",""
"paldinox","","https://paldinox.co.il/product/קופסת-תכשיטים-מראה-pu-בז-30-5-23-סמ-גובה-7-סמ",""
"paldinox","","https://paldinox.co.il/product/h15-פמוט-t-לייט-עץ-2",""
"paldinox","","https://paldinox.co.il/product/סט-4-מגשים-אובלים-על-בסיס-אלומיניום-בז-17-8",""
"paldinox","","https://paldinox.co.il/product/קערה-אובלית-על-בסיס-אלומיניום-בז-45-21-גובה",""
"paldinox","","https://paldinox.co.il/product/קערה-אובלית-על-בסיס-אלומיניום-בז-34-5-18-5-גוב",""
"paldinox","","https://paldinox.co.il/product/6-קעריות-הגשה-זהב-על-בסיס-אלומיניום-בז-ע-2",""
"paldinox","","https://paldinox.co.il/product/מגש-עגול-על-בסיס-אלומיניום-בז-קוטר-31-סמ",""
"paldinox","","https://paldinox.co.il/product/מגש-מלבני-על-בסיס-אלומיניום-בז-37-5-17-5-גובה-14-5",""
"paldinox","","https://paldinox.co.il/product/h18-סט-4-עששיות-לנר-זהב-9-סמ-2",""
"paldinox","","https://paldinox.co.il/product/מגש-מלבני-ו-3-קעריות-זכוכית-מרובעות-פעמו",""
"paldinox","","https://paldinox.co.il/product/מעמד-ירח-להגשה-רמדאן-3-קוביות-שקופות-זהב",""
"paldinox","","https://paldinox.co.il/product/אגרטל-שחור-קוטר-24-גובה-54-סמ",""
"paldinox","","https://paldinox.co.il/product/מעמד-תלייה-למגבת-על-בסיס-שיש-לבן-זהב-23-14-5-ג",""
"paldinox","","https://paldinox.co.il/product/h24-קערת-מתכת-זהב-d38-2",""
"paldinox","","https://paldinox.co.il/product/מגש-מלבני-עץ-ענתיק-גולד-36-5-24-סמ-גובה-5-סמ",""
"paldinox","","https://paldinox.co.il/product/כרית-נוי-45-45-ורוד-3",""
"paldinox","","https://paldinox.co.il/product/עגור-מלכותי-זהב-רוקד-קריסטלים-זכוכית-ש",""
"paldinox","","https://paldinox.co.il/product/סט-6-קעריות-צדף-אלומיניום-זהב-קוטר-14-5-גובה",""
"paldinox","","https://paldinox.co.il/product/עציץ-על-בסיס-אלומיניום-בז-קוטר-25-גובה-26-ס",""
"paldinox","","https://paldinox.co.il/product/עציץ-על-בסיס-בז-קוטר-25-5-גובה-57-סמ",""
"paldinox","","https://paldinox.co.il/product/עציץ-על-בסיס-בז-קוטר-36-5-גובה-74-סמ",""
"paldinox","","https://paldinox.co.il/product/מגש-עץ-פעמון-זכוכית-שקופה-עץ-זהב-42-5-15-גובה-19",""
"paldinox","","https://paldinox.co.il/product/סוס-עץ-אוכף-כחול-בסיס-ברזל-h43",""
"paldinox","","https://paldinox.co.il/product/סוס-עץ-אוכף-אדום-בסיס-ברזל-h34",""
"paldinox","","https://paldinox.co.il/product/דיפיוזר-200-מל-זכוכית-עיטור-יהלום-פנינים",""
"paldinox","","https://paldinox.co.il/product/910-סט3-נר-ריחני-שנהב-וניל-2",""
"paldinox","","https://paldinox.co.il/product/15-7-סט-3-נר-ריחני-אמבר-יוקרתי",""
"paldinox","","https://paldinox.co.il/product/סט-4-דיפיוזרים-ריחניים-120-מל-white-flower",""
"paldinox","","https://paldinox.co.il/product/מתלה-מעילים-עץ-מתכת-זהב-גובה-165-סמ-50-57-סמ",""
"paldinox","","https://paldinox.co.il/product/מתלה-מעילים-גובה-165-קוטר-39-סמ-מתכת-זהב",""
"paldinox","","https://paldinox.co.il/product/סט-אמבטיה-3-חלקים-שיש-שחור-גובה-21-סמ-13-30-סמ",""
"paldinox","","https://paldinox.co.il/product/סט-אמבטיה-3-חלקים-שיש-לבן-גובה-21-סמ-13-30-סמ",""
"paldinox","","https://paldinox.co.il/product/h34-41-24-מעמד-קומותיים-זהב-2",""
"paldinox","","https://paldinox.co.il/product/פמוט-אמייל-blueberry-גובה-27-קוטר-10-5-סמ-ברזל",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-בז-קוטר-16-5-גובה-43-סמ",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-בז-קוטר-20-גובה-53-סמ",""
"paldinox","","https://paldinox.co.il/product/קערה-על-בסיס-עגול-מתכת-בז-קוטר-30-גובה-13-סמ",""
"paldinox","","https://paldinox.co.il/product/פח-זכוכית-מרובע-בסיס-זהב-מחורר-18-18-סמ-גוב",""
"paldinox","","https://paldinox.co.il/product/זוג-צלחות-מתכת-אפורה-ו2-פעמוני-זכוכית-על",""
"paldinox","","https://paldinox.co.il/product/רביעיית-קעריות-הגשה-מתכת-אפורה-על-בסיס",""
"paldinox","","https://paldinox.co.il/product/x5014b-מגש-מרובע-על-רגל-אלומיניום-לבן-עץ-טיב",""
"paldinox","","https://paldinox.co.il/product/שעון-שולחני-מנגנון-נראה-d36-שחור-לבן",""
"paldinox","","https://paldinox.co.il/product/h29-22-22-פח-אשפה-פרפרים-שחור-לבן-זהב-2",""
"paldinox","","https://paldinox.co.il/product/d30-קופסא-לתכשיטים-מראה-זהב-מכסה-2",""
"paldinox","","https://paldinox.co.il/product/h50d30-מעמד-3-קומות-עגול-זהב-2",""
"paldinox","","https://paldinox.co.il/product/h90-זוג-עציץ-קנה-סוף-בסיס-ראטן-2",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-שחור-32-32-גובה-140-סמ-2",""
"paldinox","","https://paldinox.co.il/product/h10-5-12-מעמד-קרמיקה-מרובע-לנר-אריה-כסף-2",""
"paldinox","","https://paldinox.co.il/product/h150-עציץ-טרופי-ירוק-לבן-2",""
"paldinox","","https://paldinox.co.il/product/h120-סט-4-טרופי-ציפור-גן-עדן-ירוק-2",""
"paldinox","","https://paldinox.co.il/product/100-יחי-זר-גיבסנית-סגול-63סמ-2",""
"paldinox","","https://paldinox.co.il/product/h25-5d12-סט-4-עציץ-בטון-עשב-ירוק-2",""
"paldinox","","https://paldinox.co.il/product/מתלה-למעילים-ניקל-165סמ1-2",""
"paldinox","","https://paldinox.co.il/product/45x25-מגש-אובלי-קרמיקה-זהב-צבי-2",""
"paldinox","","https://paldinox.co.il/product/מגש-קומותיים-רמדאן-כוכב-מתכת-אמייל-שחו",""
"paldinox","","https://paldinox.co.il/product/מגש-רמדאן-ירח-מתכת-אמייל-שחור-39-28-5-גובה-3-5-ס",""
"paldinox","","https://paldinox.co.il/product/מגש-רמדאן-ירח-מתכת-אמייל-שמנת-39-28-5-גובה-3-5-ס",""
"paldinox","","https://paldinox.co.il/product/27-18סמ-זוג-קופסאות-ספר-שחור-זהב-4",""
"paldinox","","https://paldinox.co.il/product/h27-ראש-אייל-עץ-20-58-5-2",""
"paldinox","","https://paldinox.co.il/product/בובה-עם-תרנגול-על-הכובע18-2",""
"paldinox","","https://paldinox.co.il/product/כרית-45x45-אפרסק-velvet-qulite",""
"paldinox","","https://paldinox.co.il/product/קוביית-משחק-עץ-ברס-7-8סמ-2",""
"paldinox","","https://paldinox.co.il/product/150100-ציור-שמן-אבסטרקט-צהוב-2",""
"paldinox","","https://paldinox.co.il/product/150100-ציור-שמן-אבסטרקט-כחול-2",""
"paldinox","","https://paldinox.co.il/product/920-זוג-נר-ריחני-תכלת-אוקיינוס-2",""
"paldinox","","https://paldinox.co.il/product/h7-d11-סט-6-קעריות-זהב-2",""
"paldinox","","https://paldinox.co.il/product/סט-3-קערות-אובליות-מתכת-זהב-h23-40-17-h29-50-19-h35-58-20-2",""
"paldinox","","https://paldinox.co.il/product/h27-23-21-קברט-שלישית-קערות-זהב-2",""
"paldinox","","https://paldinox.co.il/product/37-17-33-15-סט-2-מגשי-מראה-מלבנים-רומי-שחור-2",""
"paldinox","","https://paldinox.co.il/product/h82-אגרטל-מתכת-שחור-קוטר-35סמ-2",""
"paldinox","","https://paldinox.co.il/product/h26d15-כלי-אחסון-קרמיקהמכסה-שחור-לבן-2",""
"paldinox","","https://paldinox.co.il/product/h33d18-כלי-אחסון-קרמיקהמכסה-שחור-לבן-2",""
"paldinox","","https://paldinox.co.il/product/h45d21-כלי-אחסון-קרמיקהמכסה-כתום-2",""
"paldinox","","https://paldinox.co.il/product/h34d12-כלי-אחסון-צבי-קרמיקהמכסה-לבן-זהב-2",""
"paldinox","","https://paldinox.co.il/product/h37d20-כלי-אחסון-זברה-קרמיקהמכסה-שחור-לבן-2",""
"paldinox","","https://paldinox.co.il/product/h36d35-צלחת-זהב-על-פסלון-נמר-2",""
"paldinox","","https://paldinox.co.il/product/h26-16-15-מעמד-זכוכית-לנר-קישוט-עלה-זהב-4",""
"paldinox","","https://paldinox.co.il/product/h26-16-15-מעמד-זכוכית-לנר-קישוט-עלה-זהב-3",""
"paldinox","","https://paldinox.co.il/product/פמוט-שחור-מבריקh30d19",""
"paldinox","","https://paldinox.co.il/product/h37-5d18-עששית-ברס-ענתיק-מעמד-זכוכית-2-חל-2",""
"paldinox","","https://paldinox.co.il/product/h25-5-מגש-מרובע-על-רגל-זהב-בסיס-עץ-טבעי-פעמו-2",""
"paldinox","","https://paldinox.co.il/product/מגש-עגול-על-רגל-מתכת-זהב-מחולק-פעמון-זכו",""
"paldinox","","https://paldinox.co.il/product/h38-30-24-סט-3-פמוטי-עץ-טבעי-d9-2",""
"paldinox","","https://paldinox.co.il/product/h14-סט-6-מעמד-לנר-זהב-2",""
"paldinox","","https://paldinox.co.il/product/h9-עששית-עגול-זהב-2",""
"paldinox","","https://paldinox.co.il/product/קברט-מעוגל-מחולק-אמייל-שיש-מתכת-זהב-35-29-5ס-2",""
"paldinox","","https://paldinox.co.il/product/סט-2-אגרטלים-לעציץ-מתכת-זהב-גובה-50-67סמ-2",""
"paldinox","","https://paldinox.co.il/product/h46-5-אגרטל-מתכת-שחור-קוטר-32-5סמ-2",""
"paldinox","","https://paldinox.co.il/product/h63-אגרטל-מתכת-שחור-קוטר-42סמ-2",""
"paldinox","","https://paldinox.co.il/product/קבקב-אצבע-30-סמ-ניקל10-2",""
"paldinox","","https://paldinox.co.il/product/מגש-רמדאן-ירח-וכוכב-מתכת-אמייל-שחור-27-5-25-ג",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-זהב-גובה-39-קוטר-15-5-סמ",""
"paldinox","","https://paldinox.co.il/product/סט-4-קערות-מתכת-ניקל-שחור-שוליים-זהב-12-5-12-5-גו",""
"paldinox","","https://paldinox.co.il/product/אגרטל-מתכת-שחור-38-38-גובה-170-סמ",""
"paldinox","","https://paldinox.co.il/product/חמישיית-צלחות-מתכת-זהב-על-מגש-עץ-עגול-פע",""
"paldinox","","https://paldinox.co.il/product/h36-5-מברשת-אסלה-מעמד-נירוסטה-זהב-קוטר-10-סמ-3",""
"paldinox","","https://paldinox.co.il/product/סט-נירוסטה-פח-וקופסת-טישו-זהב-פח-22-17-סמ-גו",""
"paldinox","","https://paldinox.co.il/product/שמפנירה-וידיות-גובה-29-סמ-זהב",""
"paldinox","","https://paldinox.co.il/product/מגש-עגול-זכוכית-מתכת-זהב-עם-ידית-גובה-30-ס",""
"paldinox","","https://paldinox.co.il/product/מעמד-קומותיים-מלבני-זכוכית-מתכת-זהב-גו-2",""
"paldinox","","https://paldinox.co.il/product/מגש-מלבני-מחולק-ל3-קעריות-ו3-פעמוני-זכוכ",""
"paldinox","","https://paldinox.co.il/product/h20-מגש-מלבני-מתכת-לבנה-פעמון-זכוכית-שקוף-44",""
"paldinox","","https://paldinox.co.il/product/h32-מעמד-למגבות-קוטר-18-סמ-מתכת-זהב-בסיס-עץ",""
"paldinox","","https://paldinox.co.il/product/סט-2-אגרטלים-לעציץ-מתכת-זהב-גובה-50-67סמ",""
"paldinox","","https://paldinox.co.il/product/h46-5-אגרטל-מתכת-שחור-קוטר-32-5סמ",""
"paldinox","","https://paldinox.co.il/product/h30-5-מעמד-קומותיים-לעוגה-סהר-זהב-קוטר-21-5סמ",""
"paldinox","","https://paldinox.co.il/product/h9-מגש-מלבני-על-בסיס-אמייל-שיש-לבן-מתכת-זה",""
"paldinox","","https://paldinox.co.il/product/35-35-לוח-שחמט-קריסטל-כסף-שחור",""
