docId,sku,name,price,cat,supplier,sourceUrl
"00uei4anPC0p4oHF7puN","UK42917","נטלה אקריליק מהודרת שקופה עם ידיות זהב 13 ס""מ","87.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42917&lang=he"
"01NBQUWzJ8Z5FUXvCpaL","UK42386","מגש זכוכית מהודר לחלה 45X30 ס""מ","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42386&lang=he"
"02iuPxuAp5U4oHDlimvU","UK66697","כיסוי חלה מהודר דמוי עור לבן עם הבלטות זהב 45x5","174.38","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66697&lang=he"
"02wM8yqoqpB7T1JRHhlW","UK49957","ברכת המזון מאקריליק נוסח עדות המזרח 16X13 ס""מ","23.97","ספרי קודש וסידורים","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49957&lang=he"
"03K6AobWMX7d1mww3i3X","UK42914","נטלה אקריליק מהודרת שקופה עם ידיות זהב 11 ס""מ","76.28","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42914&lang=he"
"03VQSyqc003OsaIhW8kK","UK47909","מגש זכוכית מהודר לחלה עם מראה ונצנצים 45X30 ס""מ","141.68","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK47909&lang=he"
"047B0hngFWn63FgwgWKJ","UK81275","תמונה לתלייה פולימר ""ברכת הבית"" 20X17 ס""מ","130.78","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81275&lang=he"
"05UMk2IFkYGbUDlS49PC","UK40065","נטלה מהודרת מפולימר 14 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40065&lang=he"
"06O5CWaGix6DkH2qMaSQ","UK61150","כיסוי חלה לבן מסטן עם ריקמה אובלית ""שבת ויום טו","26.14","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK61150&lang=he"
"06cuj1aV3lgrgrofUsPn","UK49232","זוג פמוטי קריסטל עם פלקטה ""ירושלים"" 16.5 ס""מ","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49232&lang=he"
"0AbHB6GEFcz86iHmGNxi","UK60344","סט פסח 4 חלקים פיו לבן עם רקמה ואבנים","778.48","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK60344&lang=he"
"0C9wpvq7QwnrXMFiYcs9","UK46768","גביע קידוש פס עיטורים 12 ס""מ תכולה 100 מ""ל","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK46768&lang=he"
"0CsaFwxvDawjCbM0j385","UK42916","נטלה אקריליק מהודרת שקופה עם ידיות זהב 13 ס""מ","87.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42916&lang=he"
"0EIl0GmjVKYQZkpiA3oo","UK35880","מחזיק מפתחות עט 6.5 ס""מ","23.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35880&lang=he"
"0FduGBo8Wx6ChaF2PF95","UK81199","גביע קידוש קריסטל מהודר מט ""האש שלי"" 16 ס""מ","98.08","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81199&lang=he"
"0GcTivryAZEIdnojpS7N","UK42414","חנוכייה אלומיניום לשמן מהודרת 30x8 ס""מ","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42414&lang=he"
"0HQwhlsDh7n1Gi9SslRp","UK81047","פמוטי קריסטל מהודר הדלקת נרות 21 ס""מ","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81047&lang=he"
"0J65t9lZf1p0TxIpKmEy","UK47107","גביע קריסטל מהודר ""האש שלי"" עם אבנים כסף 16 ס""מ תכולה 100 מ""ל","98.08","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK47107&lang=he"
"0JAFp58fccBwfIjsL1LN","UK82374","סטנד ברכונים ואכלת ושבעת ברכת המזון מעוגל אשכנזי כסף","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82374&lang=he"
"0K9lTrjildtOfFcSr55f","UK82721","נטלה ""במבוק עבה"" 14 ס""מ - קוד מעורב","26.14","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82721&lang=he"
"0KvHKwzGrBvkTdXTiQUN","UK35786","מחזיק מפתחות זהב עם לולאה חמסה ושיבוץ אבנים","20.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35786&lang=he"
"0MHSa6j1JWNZ57IKPThB","UK66987","מפת שולחן מהודרת ""שיש זהב"" 140x220 ס""מ","65.38","כלי שולחן והגשה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66987&lang=he"
"0MwwFAvEK5XgDUqtL9wH","UK55663","מגש חלה מעץ 3725 ס""מ","37.04","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK55663&lang=he"
"0Nw34s3n2FzbC4epRYGM","UK35911","מחזיק מפתחות חמסה ""מזל"" משובץ 5.5 ס""מ - ניקל","29.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35911&lang=he"
"0PTu7SSeYU2bMljTFXma","UK41139","נטלה מהודרת מפולימר 14 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41139&lang=he"
"0QHlal6FJub8Cl3DTGJB","UK60446","כיסוי חלה מהודר לבר מצווה דמוי עור 45X37 ס""מ","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK60446&lang=he"
"0QudmQCHRoWSmyOVy5Gv","UK67744","גופיה ציצית מהודרת מידה L עם ציוץ בהשגחת הרב לוין","54.48","טליתות וציציות","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67744&lang=he"
"0Txhm5D8CVKHkYvEho5w","UK47819","זוג פמוטי קריסטל מהודרים עם אבנים לבנות 16.5 ס""מ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK47819&lang=he"
"0VCgJOs2sPKv7vxYnCfh","UK66860","כיסוי פלטה מהודר דמוי עור בטון 70X80 ס""מ","174.38","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66860&lang=he"
"0VmC2RnpprSWeyJDEU0J","UK55462","תחתית מודפסת לסיר מזכוכית בלתי שבירה ""עיטורים""","28.32","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK55462&lang=he"
"0YRYfWv6UNJtvkKBcEBz","UK18401","כיפה בד ""ארט-מן"" 16 ס""מ אפור","29.97","כיפות","israel-judaica",""
"0Zphe9whafNfkc5b76pa","UK49797","מנורה אלומיניום 7 קנים גימור מוזהב 25 ס""מ","196.18","עיצוב הבית","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49797&lang=he"
"0aGKe8zM4tXfKN4zKQSR","UK80446","חנוכייה קריסטל מהודרת 20 ס""מ","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80446&lang=he"
"0cJcGUB6OEjzPsvt74GI","UK41620","זוג פמוטי קריסטל מהודרים 18 ס""מ","174.38","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41620&lang=he"
"0cTrXWsCL0TMZ4XqHZDA","UK35049","מחזיק מפתחות רוסית מזל 3.5 ס""מ","8.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35049&lang=he"
"0cYuvZ1DRfHuoF40pocn","UK80982","צמיד כסף טהור 925 ""מגן דוד""","196.18","תכשיטים","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80982&lang=he"
"0cp4wtyadvCPAfO5rGuK","UK80506","הדלקת נרות בלוק אקריליק מסגרת כסף","174.38","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80506&lang=he"
"0d6gKHG6xVu7HQo88C9P","UK82539","ליצן יושב מפוליריזן עם רגלי בד כסף מנגן באקורדיון","54.48","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82539&lang=he"
"0eS8GwNVMnp600MJPtM7","UK82713","סגולה מוזהבת 8x5 ס""מ ""מזמור לתודה""","23.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82713&lang=he"
"0fXwDXpsdaDxPpHvnPY7","UK81357","מגש זכוכית מהודר לחלה ""האש שלי"" 45X30 ס""מ","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81357&lang=he"
"0fY9jvkza9HCI1KBLS6p","UK42776","גביע קידוש קריסטל מהודר 16 ס""מ","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42776&lang=he"
"0hEnVEdQWSAOmCq77iKj","UK80778","מסגרת אקריליק מהודרת עם פלקטה 19x25 ס""מ","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80778&lang=he"
"0iLhpEr7h8TsczDRTX6d","UK35887","מחזיק חמסה מהודר ניקל 3.52.5 ס""מ","13.47","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35887&lang=he"
"0ipegV1L40fPbz8A4net","UK67206","כיסוי חלה מהודר דמוי עור לבן וכסף עם הבלטות 45x55 ס""מ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67206&lang=he"
"0jeDj1ND6EEpOwmT494W","UK66341","כרית הסבה מהודרת מברוקט עם כרית מילוי 40X54 ס""מ אריזת פיויסי","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66341&lang=he"
"0jlg2L7zPgfWv8Obixjk","UK18318","כיפה בד ארטמן שחור 19 ס""מ","26.14","כיפות","israel-judaica",""
"0jnV0RF0NkxJZldWPMrp","UK82907","שרשרת כסף טהור 925","196.18","תכשיטים","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82907&lang=he"
"0jwiQA8Qh6JN6rSaZthR","UK81421","נטלה מהודרת מפולימר 14 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81421&lang=he"
"0l6sIjYw73lBLZQ8nfo8","UK40117","חסיד פוליריזן שחור עם כסף מנגן באקורדיון 17 ס""מ","54.48","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40117&lang=he"
"0lnz9vIQEmvXPz7uWx9H","UK46914","זוג פמוטי קריסטל מהודרים 34 ס""מ","311.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK46914&lang=he"
"0n51zEU45Vc9B6juUSgU","UK49496","מגש קריסטל מהודר לפמוטים 18X10 ס""מ","43.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49496&lang=he"
"0oLr7BeeERcRSTJhTXxq","UK49155","נטלה פולימר מהודרת גוון שחור עם כיתוב ""על נטיל","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49155&lang=he"
"0oTZW58000cALwySM7xK","UK52773","מעמד אקריליק נוסח אשכנזי 24X18 ס""מ עם 6 ברכונים","217.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK52773&lang=he"
"0oi3TOu0hofFjfNrokp1","UK40178","זוג פמוטי זכוכית מהודרים 5 ס""מ","23.96","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40178&lang=he"
"0psjvjmBOwDa3slu8c83","UK66716","סט פסח מהודר דמוי עור 4 חלקים, מכיל כיסוי פסח, כיסוי אפיקומן כרית הסבה ומגבת אריזת פיויסי","518.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66716&lang=he"
"0qEed1R9G7oHCjFSWHYC","UK83948","זוג פמוטי קריסטל שקוף זהב 11 סמ","217.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK83948&lang=he"
"0s8aWcTUwUpCi7JOEJV9","UK59001","סטנד עבור צמידים שחור 30 ס""מ","108.98","תכשיטים","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK59001&lang=he"
"0tFmy0kL57Vb4wHs8SLR","UK10503","כיפה בד מהודר עם ריקמה ""רבי שמעון בר יוחאי"" - גודל 4 - אופוויט","43.58","כיפות","israel-judaica",""
"0uL0BnnKE2clA0uohhqm","UK42584","זוג פמוטי קריסטל מהודרים 16.5 סמ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42584&lang=he"
"0uPEyW59mYimYlMM0AkR","UK42374","חנוכייה אלומיניום לנרות מהודרת 27x5 ס""מ","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42374&lang=he"
"0usWWY2dBrCsowSLTZ3U","UK45400","קופת צדקה קריסטל עם פלקטות 9X13 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK45400&lang=he"
"0v0mRmZ4zy13uYwtOdOk","UK50046","זוג פמוטי קריסטל מהודרים 10 ס""מ","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK50046&lang=he"
"0vpEpCch3EQgeqJOcbNk","UK35885","מחזיק חמסה מהודר גימור זהב 3.52.5 ס""מ","13.47","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35885&lang=he"
"0wTyUrTOISh4Ypq1bE4s","UK40653","זוג פמוטי קריסטל מהודרים 20.5 ס""מ","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40653&lang=he"
"0wmtrX3b7zLD8QedGlMk","UK34305","חמסה כחולה ""מזל"" 4 ס""מ","11.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK34305&lang=he"
"0y6jdn3tnVUZUcdL3nLy","UK42929","נטלה אקריליק מהודרת שקופה עם אותיות בולטות 13 ס""מ","98.08","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42929&lang=he"
"0zLam0WZVBYsWXOmaEdt","UK53303","רימון מהודר מאלומיניום אמייל בורדו 14X13 ס""מ","141.68","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK53303&lang=he"
"0zycCxUxRxbD67WmrbgM","UK49232","זוג פמוטי קריסטל עם פלקטה ""ירושלים"" 16.5 ס""מ","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49232&lang=he"
"10GysPWZdFFs6QtuI3ns","UK56167","מעמד שולחני מפרספקס לפתקי ממו ""מזמור לתודה"" 12x12.5 - כסף","196.18","עיצוב הבית","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK56167&lang=he"
"12nnK5ctfd5u5BhCMeAN","UK35849","מחזיק מפתחות חמסה ""מזל"" משובץ 5.5 ס""מ","32.68","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35849&lang=he"
"12rd2J9QdFhxpwopGbYZ","UK81065","מלחייה קריסטל עם מכסה 4x6 ס""מ","71.92","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81065&lang=he"
"164iaNrPtiHVRWc8QzWm","UK55660","יד לספר תורה מהודרת גימור זהב 23 ס""מ","80.64","מוצרי בית כנסת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK55660&lang=he"
"16sGvsPRd2I0msSDAzGD","UK52810","ספר תורה ספרדי פלסטיק ""ירושלים"" 28 ס""מ","152.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK52810&lang=he"
"18VeKfWRwnv65cwXurQt","UK67548","כיסוי חלה מהודר דמוי עור 45X55 ס""מ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67548&lang=he"
"18WtvgalIlMLjViFqxuw","UK60274","כיסוי חלה שבת ויום טוב פרחים","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK60274&lang=he"
"18f52vmSHGz4oMAIPMjf","UK83946","פמוטים קריסטל זהב ושחור קוביות 12 ס""מ","217.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK83946&lang=he"
"18lfHbSmi79bROhpTEBl","UK81874","ברכון מהודר דמוי עור - ברכת המזון נוסח ע.מ 12X17.5 ס""מ","32.68","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81874&lang=he"
"19cGeuIT4vo9cOLPvaK1","UK13694","כיפה בד מהודרת 19 ס""מ","8.97","כיפות","israel-judaica",""
"19jXlHe3bTejk8zYbpQw","UK66889","כיסוי חלה סטן מהודר עם ריקמה 52x42 ס""מ","65.38","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66889&lang=he"
"1BODQogVpxS8DROXZXID","UK14679","כיפה אולטרא סוויד אפור 19 ס""מ ""בבא סאלי"" זהב ומ","26.14","כיפות","israel-judaica",""
"1BOguHUR4V4okXpk5uiF","UK81165","סט סבונייה עם נטלה מפולימר מהודר כולל מגש","261.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81165&lang=he"
"1BRHkyL6hlQx6zcnczhM","UK42372","זוג מלחיות קריסטל מט 7 ס""מ","98.08","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42372&lang=he"
"1C7OoXVAug6PwxjC3UBd","UK82378","סטנד ברכונים לכבוד שבת קודש מדורג כסף אשכנזי","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82378&lang=he"
"1Dl3vgnBMmd31awvVOQE","UK80078","נטלה מהודרת מפולימר 14 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80078&lang=he"
"1EFn9fpIOsivq1mbS74J","UK18697","כיפה קורדרוי ""ארט-מן"" 16 ס""מ חום","26.14","כיפות","israel-judaica",""
"1ER5nPGfsiYSuL7Q9ywQ","UK81488","זוג מלחיות קריסטל עם פלקטה חיתוך לייזר 8x4 ס""מ","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81488&lang=he"
"1EfCaPWkjNw1yHJE9piz","UK50370","חנוכייה מתכת ציפוי זהב 19X23 ס""מ","152.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK50370&lang=he"
"1F9LiNqQ2opWvfrQjV19","UK47819","זוג פמוטי קריסטל מהודרים עם אבנים לבנות 16.5 ס""מ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK47819&lang=he"
"1FzhXoVx7GjmwpXNEMWw","UK40229","גביע קריסטל מהודר 16 ס""מ","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40229&lang=he"
"1GFo3cspWrFuHBSs8cWO","UK30022","מחזיק חמסה מהודר גימור כסף עם אבנים 4.5x3 ס""מ - מגן דוד","26.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK30022&lang=he"
"1GYH7Yn1HYyNykZMMKep","UK66988","מפת שולחן מהודרת פוליאסטר ""שיש זהב"" 140x280 ס""מ","76.28","כלי שולחן והגשה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66988&lang=he"
"1HnpxdrDsBXneCxbk14A","UK82243","נטלה פולימר 14סמ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82243&lang=he"
"1IcTyh74jDyttHg9wkQz","UK67552","נטלה מהודרת פולימר 14 ס""מ","119.88","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67552&lang=he"
"1IkrZDWFWzy8bGB940j8","UK42664","מעמד לגפרורים קריסטל עם פלקטה ""נוף ירושלים"" 12x12 ס""מ","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42664&lang=he"
"1Jo38R6pJOyZ5QpghSgP","UK35987","מחזיק מפתחות חמסה ""הצלחה"" 5.5 ס""מ - זהב","23.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35987&lang=he"
"1LDAglsHDx5WHlqdoYeu","UK41736","חנוכייה קריסטל מהודרת 16X39 ס""מ","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41736&lang=he"
"1LLdPlEDeoeaGuCm7CvD","UK41506","זוג פמוטי קריסטל מהודרים 18 ס""מ","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41506&lang=he"
"1MKZTc0K0Qhk7vD4ydK0","UK35833","מחזיק מפתחות ניקל מהודר 5 ס""מ","23.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35833&lang=he"
"1MLPWVKi0BWr1nph2QbB","UK67752","שטיח ""ואנחנו כורעים"" מהודר 60X80 ס""מ","43.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67752&lang=he"
"1MltynB45zEgTk58xUFD","UK48867","ברכת העסק מתכת חיתוך לייזר, 32 ס""מ","196.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK48867&lang=he"
"1Nhk4BXmwZYKxeIVmEmL","UK81680","סידור ""כתר התפילה"" כריכה מהודרת דמוי עור 17.5x12 ס""מ","119.88","ספרי קודש וסידורים","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81680&lang=he"
"1OskBWdlzCc1WDhPTNoO","UK35945","קופת צדקה מאקריליק זהב נצנץ 16X10 ס""מ","76.28","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK35945&lang=he"
"1OxWtr6A6WPhWSvAxHK3","UK42722","מחזיק גפרורים מאקריליק עם אותיות בולטות גליטר כסף 13X9.5 ס""מ","76.28","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42722&lang=he"
"1P6AWd0k32QBMHJgzC1u","UK60079","כיסוי חלה מהודר דמוי עור עם רקמה 55X45 ס""מ","196.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK60079&lang=he"
"1PcihkiC515iiknJI4kb","UK57382","עט שחור מהודר עם כיתוב זהב ""תפילת הדרך"" עם עיצוב י","58.84","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK57382&lang=he"
"1PkCf6yjncA39rhPH5cx","UK42378","חנוכייה אלומיניום מהודרת גוון זהב 14x30 ס""מ","261.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42378&lang=he"
"1R3Jhyiz0WBtWP6rSsyS","UK81847","שטנדר מתקפל מעץ ומתכת מהודר","119.88","מוצרי בית כנסת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81847&lang=he"
"1RGyZpShVapeTfUQyXZJ","UK40177","זוג פמוטי זכוכית מהודרים 5 ס""מ","23.96","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40177&lang=he"
"1T6ESTaZzMmYiGDrMZsE","UK80324","מגש חלה מהודר מזכוכית עם פלקטה ""עיטורים"" 30X45 ס""מ","291.18","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80324&lang=he"
"1XNfCv4JCp7PjtGc4PIe","UK40485","מלחית קריסטל מהודרת 7 ס""מ","71.92","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40485&lang=he"
"1Z3tiPuw5k4IxNhIcnG7","UK42817","צלחת פסח מזכוכית וקריסטל מהודרת 40 ס""מ","196.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42817&lang=he"
"1ZDNfHgWteUtGQ1Yh8JS","UK49682","גביע קידוש גימור ניקל פיליגרין עם ברכה ""ויכלו.."" 8.5 ס""מ תכולה 120 מ""ל","152.58","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49682&lang=he"
"1ZO5cKCXNnxE9xNxEoFn","UK82041","מגש קריסטל יהלום 23X13 ס""מ","119.88","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82041&lang=he"
"1a8a88KM6IfburYn1ajl","UK83184","חסיד יושב מפוליריזין מוכסף עם רגלי בד כסף 10.5 ס""מ - מנגן בקלרינט","71.92","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK83184&lang=he"
"1dbFPmrYLWfExJbbbUvV","UK66828","כרית הסבה ברוקט וקטיפה עם כרית מילוי גודל בינוני אריזת פיויסי","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66828&lang=he"
"1epEC0YtwzxG4VAPRfDY","UK42844","מגילה אסתר כריכה קשה 22x30 ס""מ","65.38","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42844&lang=he"
"1fK7mXdtbpAdtpOa7rGd","UK67545","כיסוי חלה מהודר דמוי עור 45X55 ס""מ","130.78","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67545&lang=he"
"1g06R561FPQgqfixFuev","UK82954","זוג פמוטי קריסטל מהודרים 8 סמ","108.98","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82954&lang=he"
"1hKjhYoprlqQwETaDJiA","UK87533","כיסוי לבקבוק יין סטן ""עיטורים"" 26 ס""מ","23.96","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK87533&lang=he"
"1hPU8gxaXBifwdrRuWAH","UK50292","גביע קידוש קריסטל עם רגל 8 ס""מ","98.08","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK50292&lang=he"
"1hpjWwJlwPhc2Wk5pUzG","UK11250","כיפת שינה שחורה 24.5 ס""מ","20.97","כיפות","israel-judaica",""
"1hwvMXDLNKCyP9N0ETyA","UK67115","מפת שולחן קטיפה מהודרת 140X400 ס""מ","270.38","כלי שולחן והגשה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK67115&lang=he"
