docId,sku,name,price,cat,supplier,sourceUrl
"UmDmnWbgckIGtgOJ4mwF","UK12611","כיפה קטיפה פלוש שחורה 4 חלקים גודל 3 19 ס""מ עם סרט","26.97","כיפות","israel-judaica",""
"UngBB5PXY9mwNH51GnoN","UK17215","כיפה סרוגה 16 ס""מ לבן מסביב פס כחול כהה ולבן","14.97","כיפות","israel-judaica",""
"UoZD2TDWZVKixdl9NC7i","UK10756","כיפה פריק לבן ""נחמן מאומן"" 22 ס""מ","23.97","כיפות","israel-judaica",""
"Us1Ie3C2VW5RTlCUuM0O","UK10243","כיפה קטיפה ""ארט-מן"" עם ריקמה יחי אדוננו גודל 3 - אפור בהיר","39.22","כיפות","israel-judaica",""
"UypKKlsFNUtKxklKlToi","UK15682","כיפה ד.מ.צ. שחור איכותי קשיח 16 ס""מ","47.94","כיפות","israel-judaica",""
"UzOBWRo1BKH2GQN3JueQ","UK17681","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 4 - ירוק","30.5","כיפות","israel-judaica",""
"V2Kq0Kuz3I9daTY7Dasf","UK10522","כיפה קטיפה ""ארט-מן"" עם אותיות בולטות זהב ""בבא סאלי"" גודל 4 - פנינה","43.58","כיפות","israel-judaica",""
"VR1zLFEjnnCUZs8Ve7Nl","UK19027","כיפה קטיפה ארטמן כחולה 4 חלקים עם סרט 19 ס""מ","29.97","כיפות","israel-judaica",""
"VUYsxCUommFe5MDcIG8V","UK10281","כיפה קטיפה ""ארט-מן"" עם ריקמה רבי מאיר גודל 3 - חום כהה","39.22","כיפות","israel-judaica",""
"VYQXXdr2eHsdi13NvhGj","UK17393","כיפה ""פריק"" לבן חלק 22 ס""מ","23.97","כיפות","israel-judaica",""
"VdLAAijXeyIjIbk6592e","UK10229","כיפה קטיפה ""ארט-מן"" עם ריקמה האש שלי גודל 3 - כחול","39.22","כיפות","israel-judaica",""
"VeWpDWVFfNfYJif5bwEl","UK48139","ברכון דמוי עור לבן ""סדר הבדלה נוסח ע.מ"" עם בשמי","43.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK48139&lang=he"
"VioIDZc7rlOHNzuF2rQO","UK42221","סט הבדלה מהודר מקריסטל עם פלקטה 20 ס""מ","376.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42221&lang=he"
"VyBbVee3VcZX01vOCGYt","UK41261","נר הבדלה צבעוני ומהודר 9 ס""מ","26.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41261&lang=he"
"W8HutSuWzOhFh9lDtdSI","UK16265","כיפת קטיפה שחורה 1/4 בד מהודר גודל 4 - 20 ס""מ","8.97","כיפות","israel-judaica",""
"W9Z6C1zsZBH7EULAJF5F","UK82037","סטנד כלי בשמים זכוכית עם ציפורן מעורב 24 יח","23.96","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82037&lang=he"
"WDpwDZrfBO2Ktr585Tfb","UK11225","כיפה סרוגה 17 ס""מ אפור כהה חלק - 12 יח","17.97","כיפות","israel-judaica",""
"WElZ1iwhehxALeiAH7cu","UK14563","כיפה בד מהודרת שחור 17 ס""מ","8.97","כיפות","israel-judaica",""
"WYnnU9eHQRW5Nbi3RuwI","UK44756","כלי לבשמים מזכוכית עם פלקטה (סטנד מעורב 24 יח) 6","23.96","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK44756&lang=he"
"Wi4dH7TGOnUNXlrTSq2n","UK19099","כיפה סרוגה 16 ס""מ לבנה עם ריקמה ""נחמן מאומן"" זהב","23.97","כיפות","israel-judaica",""
"Wif5rBsc7250ki0ws72c","UK10499","כיפה פריק 26 ס""מ גוונים מהודרת","26.97","כיפות","israel-judaica",""
"WkmoP9cEzBIOrAF7lpLk","UK00319","כיפה סטן לבן פס כסף מהודר 17 ס""מ","5.07","כיפות","israel-judaica",""
"Wqrr19u8so8HmKdSaChR","UK81338","מגש אקריליק להבדלה 25 ס""מ","152.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81338&lang=he"
"Wrg3yFx93wXWysbDNB2w","UK66391","כיסוי חלה מהודר דמוי עור לבן עם הבלטות 42x52 ס""מ","0","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK66391&lang=he"
"WvhY8J93BiM8pMeOKERX","UK19109","כיפה קטיפה ""ארט-מן"" כחולה 6 חלקים עם סרט גודל 5","26.14","כיפות","israel-judaica",""
"WxhxPwMnTjJp2i9i8K9r","UK15638","כיפה קטיפה פלוש שחורה 6 חלקים גודל 8 24 ס""מ עם סרט","20.97","כיפות","israel-judaica",""
"WzWT77RJYBCQmwrG1lpS","UK10154","כיפה פריק 22 ס""מ גוונים מהודרת","23.97","כיפות","israel-judaica",""
"XF4dKfRUoNNSxYk9GRoG","UK19026","כיפה קטיפה ארטמן כחולה 4 חלקים עם סרט 18 ס""מ","29.97","כיפות","israel-judaica",""
"XGZGPULjWEHis1DEmxqR","UK10079","כיפה ארטמן קטיפה ה יתברך אוהב בז עם רקמה כסף גודל 4","39.22","כיפות","israel-judaica",""
"XNtGQw3eKlC4yEANRL6v","UK10514","כיפה קטיפה ""ארט-מן"" עם אותיות בולטות זהב ""האש שלי"" גודל 4 - פנינה","43.58","כיפות","israel-judaica",""
"XQ5wEjtRxF1Nqeuz2uQb","UK19308","כיפה קטיפה ""ארט-מן"" עם ריקמה האש שלי גודל 4 - פנינ","39.22","כיפות","israel-judaica",""
"Xa5tMlO4eBRtDzzQcBrE","UK82627","סיכות לכיפה צבע זהב בליסטר 12 יח` חזקות מאוד","5.97","כיפות","israel-judaica",""
"XfpECAV4TrHYRWf49AOv","UK14538","כיפה מהודרת משי פשתן כחול טורקיז 17 ס""מ","8.97","כיפות","israel-judaica",""
"XfusZEgURVoYFcdxav2U","UK16062","כיפה ד.מ.צ שחור 19 ס""מ","47.94","כיפות","israel-judaica",""
"XqUzpLjVXfF3mMjcARlS","UK82237","סט הבדלה מגש מסתובב קריסטל שקוף","356.38","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82237&lang=he"
"Xr0gxTpz7KGWBlIWWFJ2","UK14643","כיפה בד מהודרת כחול מידה 4 גודל 19 ס""מ","8.97","כיפות","israel-judaica",""
"XsDwEwDoGJo1kbBCFzPs","UK82327","","80.64","","israel-judaica",""
"XtIKpbPf379tCRG6RUuK","UK18892","כיפה סרוגה 16 ס""מ שחורה עם ריקמה ""האש שלי""","23.97","כיפות","israel-judaica",""
"YUCz5oNcxoEoKXm5Yed7","UK17158","כיפה סטן לבן 19 ס""מ עם עיטור ריקמה","8.97","כיפות","israel-judaica",""
"YW3dsSK50Q1hNGABemSp","UK18259","כיפה בד ארטמן כחול כהה 16 ס""מ","29.97","כיפות","israel-judaica",""
"YWoGWteMbJBuICNgKSKa","UK17520","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 3 - כחול כהה","30.5","כיפות","israel-judaica",""
"Ym6Rr4R0e5JjhzPn4IWD","UK42119","סט הבדלה מהודר קריסטל עם מגש 24X12 ס""מ","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42119&lang=he"
"YmRL1Ua4y9L9yO1ukLN6","UK19092","כיפה קטיפה ארטמן שחורה 4 חלקים עם סרט גודל 6","26.14","כיפות","israel-judaica",""
"YoU7svcMJaCnSSbkEk4E","UK55061","נר הבדלה צבעוני ומהודר 23 ס""מ","32.68","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK55061&lang=he"
"Yolv3qeHBHidkJS62YLr","UK48853","סדר הבדלה עם ציפורן נוסח ע.מ 17.5X13 ס""מ","23.97","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK48853&lang=he"
"YpoTHCOvb4BbydpiFJ3p","UK11258","כיפה DMC סריגה ישראלית חלק עם פס 17 ס""מ אין החז","76.28","כיפות","israel-judaica",""
"Yvl1QD7Lv3kglfrU0QY7","UK19394","כיפה קטיפה ""ארט-מן"" עם ריקמה יברכך גודל 4 - פנינה","39.22","כיפות","israel-judaica",""
"YyEK1lE458lp7RRsbCbR","UK42846","סדר הבדלה מאקריליק נוסח עדות המזרח 27X15 ס""מ","26.14","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42846&lang=he"
"Z8g9qEGGFexLL2M1JVhR","UK67379","","108.98","","israel-judaica",""
"ZIsoIsn6DpS1dmcv43XF","UK42149","כלי לבשמים מקריסטל עם פלקטה ""עיטור"" 8.5X5 ס""מ עם צ","108.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42149&lang=he"
"ZPMfypTJikq5t3Q9UB6C","UK40087","נר הבדלה צבעים שונים 15 ס""מ","26.14","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK40087&lang=he"
"ZQiSzIPQbbHfKC1aK6PQ","UK83293","כלי לבשמים מהודר מקריסטל 16 ס""מ","141.68","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK83293&lang=he"
"ZYbXzUQkWFRPXCARE2oE","UK19102","כיפה קטיפה ארטמן שחורה 6 חלקים עם סרט גודל 2","26.14","כיפות","israel-judaica",""
"Ze3Vl5TH7JD6BUfxVVCk","UK10000","כיפה קטיפה עם ריקמה מגן דוד גודל 4 - ירוק בהיר","39.22","כיפות","israel-judaica",""
"ZmRWl2ZJKbyNmJFis3ZC","UK10067","כיפה ארטמן קטיפה נחמן שחורה עם רקמה כסף גודל 4","39.22","כיפות","israel-judaica",""
"Zs1uHCwiDXJI4BZCe34b","UK17390","כיפה סרוגה שטיח 18 ס""מ שחור לבן בורדו","17.97","כיפות","israel-judaica",""
"Zzu7Be7lZleD6yCj8K7Q","UK16304","כיפה סרוגה 16 ס""מ שחור עם ריקמה מגן דוד כסף","19.47","כיפות","israel-judaica",""
"aGsVa7VjyGQRjs66ynna","UK18935","כיפה קטיפה ארטמן שחורה 4 חלקים עם סרט 19 ס""מ","26.14","כיפות","israel-judaica",""
"aKE8wQeJYT1jyPPLY2kV","UK10088","כיפה ארטמן קטיפה ה יתברך אוהב כחולה כהה עם רקמה כסף גודל 4","39.22","כיפות","israel-judaica",""
"aLFl2OTEREosHtYojGcd","UK10436","כיפה קטיפה ""ארט-מן"" עם אותיות בולטות כסף ""יחי אדוננו..""גודל 4 - אפור כהה","47.94","כיפות","israel-judaica",""
"aVD68veuKcktIF4GEzDL","UK81705","נר הבדלה צבע זהב ומהודר 16 ס""מ","43.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81705&lang=he"
"aZ4aBWzNtgjpYEnDMwLf","UK11228","כיפה סרוגה דגמים מעורבים - רקע לבן - 16 ס""מ - 24 יח","16.47","כיפות","israel-judaica",""
"abnjq6L9zoaeRLhZfJO3","UK80061","סט הבדלה מהודר מקריסטל 20 ס""מ","353.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK80061&lang=he"
"ahAXWdNllhvOlJBTNhyf","UK19391","כיפה קטיפה ""ארט-מן"" עם ריקמה יברכך גודל 4 - אפור ב","39.22","כיפות","israel-judaica",""
"amalqbhOLP6uX495JxVb","UK49221","כלי לבשמים מקריסטל עם פלקטה ""עיטור"" 8X6 ס""מ","87.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK49221&lang=he"
"aswHF41WQbUQsLwoowBH","UK10046","כיפה ארטמן קטיפה נחמן אפור עם רקמה חול בהיר גודל 4","39.22","כיפות","israel-judaica",""
"at82LbeTWuzFqd6otT2r","UK41219","סט הבדלה מהודר מקריסטל עם פלקטה 20 ס""מ","332.78","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41219&lang=he"
"axvt6HhdhjCUxwe0QJOU","UK10300","כיפה ארטמן קטיפה ורוד בהיר רקמה שמע ישראל גודל 3","39.22","כיפות","israel-judaica",""
"azi7ripFycvg0Y7RgB1s","UK42931","נטלה אקריליק מהודרת שקופה עם אותיות בולטות 13 ס""מ","98.08","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42931&lang=he"
"b0ZLIck7i4S1pc5G3VkF","UK18194","כיפה ד.מ.צ. שחור עם פס לבן 20 ס""מ","39.22","כיפות","israel-judaica",""
"b7SurhUkrDjkeK1HfMNg","UK10758","כיפה פריק לבן 23 ס""מ ""נחמן מאומן""","23.97","כיפות","israel-judaica",""
"bDP4cHlrbuzvwmwKwVuZ","UK17677","כיפה פריק כחול כהה עם חורים 24 ס""מ","23.97","כיפות","israel-judaica",""
"bF2ATKulsGZI5ODM1Q5q","UK82458","סט הבדלה קריסטל שקוף עם פלקטה מגש מסתובב 20סמ","376.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82458&lang=he"
"bG2J52D874df98ic3cjF","UK40093","","58.84","","israel-judaica",""
"bHprJkx3qFaV1MhaDIOB","UK15389","כיפה טרלין גודל 18 סמ רקמה ""נחמן מאומן""","26.97","כיפות","israel-judaica",""
"bNowdIye7f6SryFQIRrN","UK42159","מלחייה קריסטל עם פלקטה חיתוך לייזר ומכסה 4X6 ס""מ","61.02","שבת","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42159&lang=he"
"bUFESAOxHyHHw8VLLvvr","UK13334","כיפה מהודרת משי פשתן גווני כחול לבן 19 ס""מ","8.97","כיפות","israel-judaica",""
"bWFDEFL3EWuYI67df5ac","UK10244","כיפה קטיפה ""ארט-מן"" עם ריקמה יחי אדוננו גודל 3 - כחול","39.22","כיפות","israel-judaica",""
"beVgOfyfyN9jM8wW979x","UK14947","כיפה קטיפה ""ארט-מן"" עם ריקמה מגן דוד גודל 4 - א","39.22","כיפות","israel-judaica",""
"byUVwYRysf02lJragFGQ","UK11566","כיפה DMC סריגה ישראלית חלק לבן 14-16 ס""מ אין החזרת סחורה","65.38","כיפות","israel-judaica",""
"cDwtF9JUJ5gqbpISkCZB","UK10337","כיפה טרילין גודל 4 עם אותיות בולטות זהב ""יחי אדוננו..""","47.94","כיפות","israel-judaica",""
"cGFJOqUuBBNz00eU9Qj7","UK10001","כיפה קטיפה עם ריקמה האש שלי גודל 4 - ירוק בהיר","39.22","כיפות","israel-judaica",""
"cJ6Xx1XjCqS6SvEsOvG4","UK19509","כיפה סטן דלוקס זהב 19 ס""מ עם מקום לסיכה","11.97","כיפות","israel-judaica",""
"cQorfoGF1ddQHwCb00BA","UK12977","כיפה בד מהודרת שחור עם דוגמא 19 ס""מ","8.97","כיפות","israel-judaica",""
"cYey8odtnWnYtKM4xyYt","UK19213","כיפה סרוגה 16 ס""מ שחורה עם ריקמה ""בבא סאלי"" זהב","23.97","כיפות","israel-judaica",""
"caREwO8MpWPqdCLQd49B","UK19858","כיפת קטיפה שחורה 1/4 משובץ גודל 4 - 20 ס""מ","8.97","כיפות","israel-judaica",""
"coxKVLnzWTucVypEwE2Z","UK16424","כיפה קטיפה פלוש שחורה 6 חלקים גודל 8 24 ס""מ ללא סרט","11.97","כיפות","israel-judaica",""
"cuoIXh5aBE6nXLz2scUs","UK19393","כיפה קטיפה ""ארט-מן"" עם ריקמה יברכך גודל 4 - כחול","39.22","כיפות","israel-judaica",""
"d0EFxAeWnenjCqd1v0q2","UK17392","כיפה ""פריק"" לבן חלק 24 ס""מ","23.97","כיפות","israel-judaica",""
"d36NPt7xh0VSj2Q7ExvG","UK14958","כיפה קטיפה ""ארט-מן"" 19 ס""מ - אפור","26.14","כיפות","israel-judaica",""
"d4kvHfvFSDzewYmA0S1d","UK42121","סט הבדלה מהודר קריסטל","311.98","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42121&lang=he"
"d6gmPkF9iVdc6B8FeLKw","UK14559","כיפה מהודרת משי פשתן כחול ספיר 17 ס""מ","8.97","כיפות","israel-judaica",""
"dMdNKQhLul82OhQxOpbA","UK16359","כיפה סרוגה 17 ס""מ שחור מסביב פס זהב","14.97","כיפות","israel-judaica",""
"dMl2U5gVbrLt94Yqno9J","UK18155","כיפה ד.מ.צ. לבן עם פס תכלת איכותי קשיח 16 ס""מ","47.94","כיפות","israel-judaica",""
"dQe1PBltCCRXPdh1l60h","UK15518","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 4 - אופוויט","30.5","כיפות","israel-judaica",""
"dU9GwWqKDdexFCkZOlY1","UK17675","כיפה פריק לבן עם חורים 24 ס""מ","23.97","כיפות","israel-judaica",""
"dkKhd0Uy0Y4vitipZljX","UK15600","כיפה ""מנטש"" קטיפה שחורה גודל 3 19 ס""מ - 4 חלקים ללא סרט","11.97","כיפות","israel-judaica",""
"dkZhlncNhXsHNGmO4ZgI","UK16179","כיפת קטיפה שחורה 1/4 נצנץ כסף גודל 3 - 19 ס""מ","8.97","כיפות","israel-judaica",""
"dpDJIUNgvW904Htd0zAj","UK19111","כיפה עור ארטמן שחור 15 ס""מ","23.97","כיפות","israel-judaica",""
"dri5Ggw4Tl0O64beRKkE","UK19310","כיפה קטיפה ""ארט-מן"" עם ריקמה האש שלי גודל 4 - יר","39.22","כיפות","israel-judaica",""
"dwRAwp5qfNEuhjSD0be2","UK19088","כיפה קטיפה ארטמן שחורה 4 חלקים עם סרט גודל 2","26.14","כיפות","israel-judaica",""
"e8jMgu6FOvJZrMS46ISX","UK17388","כיפה סרוגה שטיח 18 ס""מ כחול ירוק בהיר ולבן","17.97","כיפות","israel-judaica",""
"eEzO8itoPRwwPWL6KKlA","UK17221","כיפה סרוגה 16 ס""מ שחור מסביב שני פסים שחור וירוק","14.97","כיפות","israel-judaica",""
"eFcRwN1UkNrkpjTqvb49","UK10106","כיפה בוכרית גודל 58 ס""מ - צבעים שונים","23.96","כיפות","israel-judaica",""
"eHqZfB6XPdQ65g1WFhgK","UK16364","כיפה סרוגה 15 ס""מ לבן מסביב פס זהב","14.97","כיפות","israel-judaica",""
"eLPaJjFZZeqmprzUHt53","UK15084","כיפה סרוגה רקמה מגן דוד בכסף 16 ס""מ","19.47","כיפות","israel-judaica",""
"eQMoJZdM6jeCns79qgf4","UK10423","כיפה קטיפה ""ארט-מן"" עם אותיות בולטות כסף ""יחי אדוננו..""גודל 4 - שחור","47.94","כיפות","israel-judaica",""
"eRDjodm8gqkEMXKoAQmw","UK00371","כיפה לבנה סטן פס כסף 20 ס""מ","5.07","כיפות","israel-judaica",""
"eVxLhq5HKHlNwqB1acBD","UK67383","","108.98","","israel-judaica",""
"eiHSHovDsWpiyAIe5OJL","UK16412","כיפה קטיפה פלוש שחורה 6 חלקים גודל 3 19 ס""מ עם סרט","11.97","כיפות","israel-judaica",""
"eiubNpl59OtzT38409gd","UK16037","כיפה ירושלמית לבן חלק 24 ס""מ","26.97","כיפות","israel-judaica",""
"ewtFMoU43d7KjQvSXQuQ","UK11561","כיפה DMC סריגה ישראלית חלק שחור 18 ס""מ אין החזרת סחורה","80.64","כיפות","israel-judaica",""
"f0XyovuPn8DleTjd3gCr","UK19990","כיפה בד מהודרת גודל 3 - 18 ס""מ","8.97","כיפות","israel-judaica",""
"f1byMpbGHiPYqiGuTVks","UK17672","כיפה פריק כחול כהה עם חורים 22 ס""מ","23.97","כיפות","israel-judaica",""
"f2fgMPT46WSlFtgjz95F","UK17676","כיפה פריק שחור עם חורים 24 ס""מ","23.97","כיפות","israel-judaica",""
"f6iI71RfFvHdI0ecwvBX","UK11251","כיפה DMC סריגה ישראלית דוגמת שטיח 9-11 ס""מ אין החזרת סחורה","43.58","כיפות","israel-judaica",""
"f8YidYHUbmwK4GG5xARr","UK19085","כיפה עור אפור בהיר 16 ס""מ","22.47","כיפות","israel-judaica",""
"fC6oPkrWcIeCuSHjh4kX","UK18122","כיפה פשתן עם רקמה 19 ס""מ","26.14","כיפות","israel-judaica",""
"fEsy8jeWkYsdAG5euV9U","UK17382","כיפה סרוגה שטיח 18 ס""מ שחור בז וירוק זית","17.97","כיפות","israel-judaica",""
"fGccyzbdbN3yT28f0yKP","UK11569","כיפה DMC סריגה ישראלית חלק לבן 18 ס""מ אין החזרת סחורה","80.64","כיפות","israel-judaica",""
"fIswhoQLR2awX6qAkmxt","UK15680","כיפה ד.מ.צ. שחור איכותי קשיח 14 ס""מ","41.4","כיפות","israel-judaica",""
"fN0tI1sRDkhRYob55mBr","UK10087","כיפה ארטמן קטיפה ה יתברך אוהב אפור עם רקמה חול בהיר גודל 4","39.22","כיפות","israel-judaica",""
"fOwyyBZxsZZFzXb6hUMF","UK10185","כיפה קטיפה ""ארט-מן"" עם ריקמה האש שלי גודל 4 - לבן","39.22","כיפות","israel-judaica",""
"fPis0aErPAo5n4sXBanb","UK15464","כיפה טרילין ""ארט מן"" שחור גודל 5 - 6 חלקים","29.97","כיפות","israel-judaica",""
"fYE9BwoD61WC6l46YXjr","UK18213","כיפה ד.מ.צ. כחול כהה 20 ס""מ","63.2","כיפות","israel-judaica",""
"fYTm5L5y07jUzyYNFWZG","UK11237","כיפה סרוגה דגמים מעורבים - לבן עם זהב - 16 ס""מ - 24 יח","16.47","כיפות","israel-judaica",""
"fZWngVihJ4V0APP1AGvD","UK82460","סט הבדלה קריסטל רוז גולד עם מגש שחור 24X12","353.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK82460&lang=he"
"fwHUGZUyysS6QQfyzhNH","UK16894","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 3 - אפור","30.5","כיפות","israel-judaica",""
"g25GXB238R6XmEF3WdfL","UK10038","כיפה ארטמן קטיפה נחמן בז עם רקמה כסף גודל 4","39.22","כיפות","israel-judaica",""
"g8cMsGNQ6xjnnNMVGbtv","UK67157","","108.98","","israel-judaica",""
"gMJswNTcqETtcjrWnMfO","UK10757","כיפה פריק שחורה 22 ס""מ ""נחמן מאומן""","23.97","כיפות","israel-judaica",""
"gQujUfQKIq3Jtb1wWjmd","UK19247","כיפה סרוגה 16 ס""מ לבנה עם ריקמה ""יחי אדוננו"" זהב","23.97","כיפות","israel-judaica",""
"geMialmabV28ytMV3lue","UK59766","זוג ""כיפהאייר"" בבליסטר סיכה לכיפה עם דבק דו","16.47","כיפות","israel-judaica",""
"gesPLZJFjPbRCZE64uB1","UK16895","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 4 - אפור","30.5","כיפות","israel-judaica",""
"gfDlgA2PoLvye1TAzL1n","UK42999","נר הבדלה ""דונג"" מהודר 30 ס""מ","34.86","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42999&lang=he"
"gjQXGPI2IMw69thGEtMd","UK18761","כיפה קורדרוי ""ארט-מן"" 18 ס""מ כחול כהה","29.97","כיפות","israel-judaica",""
"gl2eOa9XOrUOSEi4O6Jl","UK00341","כיפה סטן לבן ""עיטורים""16 ס""מ","8.97","כיפות","israel-judaica",""
"gp1FiwnhaDYa8zrPgRM6","UK19687","כיפה קטיפה ""ארט-מן"" עם ריקמה יחי אדוננו גודל","39.22","כיפות","israel-judaica",""
"gywXnBVehKPVupGOu3GP","UK11132","כיפה סרוגה 18 ס""מ שחור חלק - 12 יח","17.97","כיפות","israel-judaica",""
"hPybkojbOpwoD7qWNJ8a","UK47600","ברכון דמוי עור חום ""סדר הבדלה נוסח ע.מ"" עם בשמי","43.58","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK47600&lang=he"
"hQIQDjzDkim0fpyAhr7w","UK16244","כיפה סרוגה 16 ס""מ שחור עם ריקמה זהב מגן דוד","19.47","כיפות","israel-judaica",""
"hUKtcrRQWWl3r32r2Oi9","UK17209","כיפה סרוגה 16 ס""מ לבן מסביב עיטור כחול כהה תכלת","14.97","כיפות","israel-judaica",""
"hWt12mbZwaRX8aa66UBT","UK41214","סט הבדלה מהודר מקריסטל עם פלקטה 21x10 ס""מ","376.18","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK41214&lang=he"
"hawNtu4rx02YpES4W6FT","UK42791","נר הבדלה צבעוני ומהודר 16 ס""מ","23.96","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK42791&lang=he"
"hgBWp8sR42IDnSCw0DYV","UK17679","כיפה פריק ירוק זית עם חורים 24 ס""מ","23.97","כיפות","israel-judaica",""
"hgR6TBppWpOc3Vw4oujn","UK18988","כיפה סרוגה 16 ס""מ שחורה עם ריקמה ""נחמן מאומן"" כסף","23.97","כיפות","israel-judaica",""
"hi7Z3FnnFFN0r8tm496z","UK15230","כיפה סרוגה כחול רקמה מגן דוד כסף 16 ס""מ","19.47","כיפות","israel-judaica",""
"hosGU6zpjL7DLUGkmf9z","UK11256","כיפה DMC סריגה ישראלית חלק עם פס 14-16 ס""מ אין","65.38","כיפות","israel-judaica",""
"htsNUrXwPanTj6RJEHx8","UK81294","נר הבדלה צבעוני ומהודר - 24 יחידות","26.14","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81294&lang=he"
"hzi6Xkjlo3MCAVXhYfv7","UK67158","","108.98","","israel-judaica",""
"i0khR6OFNMktIJAp0y6m","UK83930","כלי מיני בשמים ""עם פרחים"" מקריסטל עם מכסה 4X6 ס""מ","71.92","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK83930&lang=he"
"i4tCNgblB160xLq3hazc","UK16672","כיפה סרוגה 16 ס""מ לבן עם ריקמה ""שמע ישראל"" כסף","19.47","כיפות","israel-judaica",""
"i99nHviMqXeissN6ut7a","UK16355","כיפה סרוגה 17 ס""מ שחור מחורר","14.97","כיפות","israel-judaica",""
"iAO6JSzKjPBTzUJ6STBy","UK81293","נר הבדלה צבעוני ומהודר 15 ס""מ","26.14","יודאיקה","israel-judaica","https://www.israel-judaica.com/index.php?option=com_art&view=product&sku=UK81293&lang=he"
"iDUBJY6rkyc8LDTnlez9","UK11229","כיפה סרוגה דגמים מעורבים - רקע לבן - 18 ס""מ - 24 יח","17.97","כיפות","israel-judaica",""
"iGN8oJu5CsULUKbfhRFh","UK15633","(כמו 16412) כיפה קטיפה פלוש שחורה 6 חלקים גו","20.97","כיפות","israel-judaica",""
"iGkOKWgaO0kk4BM831hv","UK18162","כיפה ד.מ.צ. לבן איכותי קשיח 16 ס""מ","47.94","כיפות","israel-judaica",""
"iZJARtaPjEtUf8wHfJ6M","UK67000","","152.58","","israel-judaica",""
"idcnM83yc7q9GRu7PWmr","UK11209","כיפה סרוגה 19 ס""מ לבן מחורר - 12 יח","17.97","כיפות","israel-judaica",""
"ioiBBj0tnzqaqWEA709q","UK17521","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 4 - כחול כהה","30.5","כיפות","israel-judaica",""
"iouoXWmcAfD5rTmsKcd0","UK19245","כיפה קטיפה ""ארט מן"" עם ריקמה אותיות גודל 4 - ירוק בהיר","30.5","כיפות","israel-judaica",""
"j0ycNiYFhnPnyNzSOywX","UK10335","כיפה טרילין גודל 4 עם אותיות בולטות כסף ""יחי אדוננו..""","47.94","כיפות","israel-judaica",""
"jD2KFpXlwyhQwSsmp4Mv","UK17003","כיפה פריק 21 ס""מ לבן חלק","20.97","כיפות","israel-judaica",""
