id,source,name,code_or_url,reason,prevStatus,checkedUrl
"70UUl1doThFkOqhTdQ99","paldinox","נטלה נירוסטה שחורה עם קווים זהב","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%a7%d7%95%d7%95%d7%99-%d7%96%d7%94%d7%91-%d7%a2%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-%d7%92%d7%95%d7%91%d7%94-13-5-%d7%a1%d7%9e-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%a7%d7%95%d7%95%d7%99-%d7%96%d7%94%d7%91-%d7%a2%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-%d7%92%d7%95%d7%91%d7%94-13-5-%d7%a1%d7%9e-2/"
"7AohkwB4F8yRGUmucksD","paldinox","מזוזה מוכסף עם כיתוב זהב – 15 ס""מ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-15%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-15%d7%a1%d7%9e/"
"7cGlW4pz3hUzmCnwD2t5","paldinox","כלי לחרוסת ודבש בשילוב כסף ושנהב","https://paldinox.co.il/product/%d7%9b%d7%9c%d7%99-%d7%9c%d7%97%d7%a8%d7%95%d7%a1%d7%aa-%d7%93%d7%99%d7%91%d7%a9%d7%99%d7%aa-%d7%a0%d7%99%d7%a8%d7%95-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%a0%d7%94%d7%91-%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9b%d7%9c%d7%99-%d7%9c%d7%97%d7%a8%d7%95%d7%a1%d7%aa-%d7%93%d7%99%d7%91%d7%a9%d7%99%d7%aa-%d7%a0%d7%99%d7%a8%d7%95-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%a0%d7%94%d7%91-%d7%9b%d7%a1%d7%a3-2/"
"8DbY7nQtSyKuQ6mOBVFO","paldinox","קופסת מצה שמורה עגולה בגוון marble לבן","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-marble-%d7%9c%d7%91%d7%9f-40-%d7%a1%d7%9e-h12/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-marble-%d7%9c%d7%91%d7%9f-40-%d7%a1%d7%9e-h12/"
"8RwuJgFxLkRkPbHdJ4tl","paldinox","חנוכיית קריסטל זהב על 4 רגליים – 35 ס""מ","https://paldinox.co.il/product/h15-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-35%d7%a1%d7%9e-4-%d7%a8%d7%92%d7%9c%d7%99-%d7%96%d7%94%d7%91-3/","not_at_supplier","active","https://paldinox.co.il/product/h15-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-35%d7%a1%d7%9e-4-%d7%a8%d7%92%d7%9c%d7%99-%d7%96%d7%94%d7%91-3/"
"AZmSKGMqg5d1oFpo8xUU","paldinox","זוג מלחיות קריסטל בעיצוב כוכב","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9b%d7%95%d7%9b%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9b%d7%95%d7%9b%d7%91-2/"
"Afg5x0miN6sQ2ciEhSxr","paldinox","h13.5 נטלה נירו’ אמייל שנהב “נטילת ידיים”","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%a0%d7%94%d7%91-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/","not_at_supplier","active","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%a0%d7%94%d7%91-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/"
"B3Y0wZ4XqIsG4yyaWEfk","paldinox","נטלה אקרילית כחול הדרגתי עם ידיות שקופות","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%9b%d7%97%d7%95%d7%9c-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%95-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%9b%d7%97%d7%95%d7%9c-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%95-2/"
"BOUFt0Pb52twkYvGUDJ9","paldinox","חנוכיית קריסטל אלאדין","https://paldinox.co.il/product/h12-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%90%d7%9c%d7%90%d7%93%d7%99%d7%9f-2/","not_at_supplier","active","https://paldinox.co.il/product/h12-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%90%d7%9c%d7%90%d7%93%d7%99%d7%9f-2/"
"ChbUBI58RQlHfdj1QTFI","paldinox","מעמד בשמים להבדלה בצבע כסף","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%9c%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%9b%d7%a1%d7%a3-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9c%d7%9b%d7%94-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%9c%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%9b%d7%a1%d7%a3-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9c%d7%9b%d7%94-2/"
"DFrhmO1WLpTrr07EkCL1","paldinox","נטלה אקרילית שקופה בצבע אדום","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%90%d7%93%d7%95%d7%9d-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%90%d7%93%d7%95%d7%9d-2/"
"DZtYGtzidvzfJDfI2k0r","paldinox","קופת צדקה נירוסטה בסגנון ארט דקו שחור וזהב","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%aa-%d7%a6%d7%93%d7%a7%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%aa-%d7%a6%d7%93%d7%a7%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-2/"
"DhoVjyKz2KuhZ9OfmPE0","paldinox","H26 חנוכיה ציפוי כסף “בארוק” רוחב 23 ס”מ","https://paldinox.co.il/product/h26-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-%d7%91%d7%90%d7%a8%d7%95%d7%a7/","not_at_supplier","active","https://paldinox.co.il/product/h26-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-%d7%91%d7%90%d7%a8%d7%95%d7%a7/"
"FBlaRd4IgE7cuBUZB8Mo","paldinox","מלחיה בודדת וכפית מוכספת סגנון פילגרים","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93%d7%aa-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93%d7%aa-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3/"
"GVuvVJiMKlUNrGUmAdfY","paldinox","קופסת מצה עגולה חלוקי נחל כסופים","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-3/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-3/"
"IRq4HONsAbKfFkJ46cUv","paldinox","מזוזה מוכסף עם כיתוב שחור – 12 ס""מ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/"
"Itbo53I9PZMvDwmCiHBv","paldinox","מזוזה מוכסף עם כיתוב זהב – 12 ס״מ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/"
"JWZgRZLx5rOHoGxRq68s","paldinox","נטלה אקרילית כתום הדרגתי וידיות שקופות","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%9b%d7%aa%d7%95%d7%9d-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%95-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%9b%d7%aa%d7%95%d7%9d-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%95-2/"
"KrLw4tjOsaU7tzbFAiKy","paldinox","מזוזה art deco שחור/זהב כיתוב כסף 12סמ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-12%d7%a1%d7%9e/"
"L0AMwkb2JUgcNXJe2CJN","paldinox","כלי דבש זכוכית עם כפית מתכת ציפוי זהב","https://paldinox.co.il/product/%d7%a1%d7%95%d7%9b%d7%a8%d7%95%d7%9f-%d7%9b%d7%9c%d7%99-%d7%9c%d7%93%d7%91%d7%a9-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-6/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%95%d7%9b%d7%a8%d7%95%d7%9f-%d7%9b%d7%9c%d7%99-%d7%9c%d7%93%d7%91%d7%a9-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-6/"
"M0SZZes1sAKN6cwEzqI6","paldinox","נטלה שיש אפור ידית חרדל","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%a9%d7%99%d7%a9-%d7%90%d7%a4%d7%95%d7%a8-%d7%99%d7%93%d7%99%d7%aa-%d7%97%d7%a8%d7%93%d7%9c/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%a9%d7%99%d7%a9-%d7%90%d7%a4%d7%95%d7%a8-%d7%99%d7%93%d7%99%d7%aa-%d7%97%d7%a8%d7%93%d7%9c/"
"M1BxiLc8RsdN6iS2L3vA","paldinox","מים אחרונים ענני שחור/אפור נירוסטה","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a2%d7%a0%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a2%d7%a0%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-2/"
"NZSTMoTZ28PxbFUovTsU","paldinox","מתקן ברכון מעץ וכסף","https://paldinox.co.il/product/%d7%9e%d7%aa%d7%a7%d7%9f-%d7%9c%d7%91%d7%a8%d7%9b%d7%95%d7%9f-%d7%9e%d7%a4%d7%99%d7%95%d7%9f-%d7%a2%d7%a5-%d7%95%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%aa%d7%a7%d7%9f-%d7%9c%d7%91%d7%a8%d7%9b%d7%95%d7%9f-%d7%9e%d7%a4%d7%99%d7%95%d7%9f-%d7%a2%d7%a5-%d7%95%d7%9b%d7%a1%d7%a3-2/"
"NsW6Utv4NVRVBWxZagMh","paldinox","חנוכיה כסף עם ציפוי ולכה","https://paldinox.co.il/product/h27-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-2/","not_at_supplier","active","https://paldinox.co.il/product/h27-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-2/"
"OEoqnRiqFbIORDtTtUKA","paldinox","סט 6 תחתיות משושה כסף טהור","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%aa%d7%97%d7%aa%d7%99%d7%95%d7%aa-%d7%9e%d7%a9%d7%95%d7%a9%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%aa%d7%97%d7%aa%d7%99%d7%95%d7%aa-%d7%9e%d7%a9%d7%95%d7%a9%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94/"
"PSW3qmPfnrWv5TGWFEO5","paldinox","מעמד לבשמים מוכסף בעיצוב פילגרים","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a348-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a348-2/"
"R8NEp2s4JwanhYdA9p6s","paldinox","נטלה אקרילית שקופה בגוון סגול","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a1%d7%92%d7%95%d7%9c-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a1%d7%92%d7%95%d7%9c-2/"
"RBtZxLByVG7r65Sc1LGR","paldinox","מילחיות פתוחות קריסטל/ פנינים/זהב","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a4%d7%a0%d7%99%d7%a0%d7%99%d7%9d-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a4%d7%a0%d7%99%d7%a0%d7%99%d7%9d-%d7%96%d7%94%d7%91-2/"
"RoNsc2GR3gbAqUaSpvE0","paldinox","זוג מלחיות קריסטל עם עיצוב כוכב וזהב","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9b%d7%95%d7%9b%d7%91-%d7%96%d7%94%d7%91/","not_at_supplier","active","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9b%d7%95%d7%9b%d7%91-%d7%96%d7%94%d7%91/"
"S5y2F09b0ya4ZQ5QSq97","paldinox","מילחיות פתוחות קריסטל ענבר/ כסוף גובה 8 ס”מ","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%9b%d7%a1%d7%95%d7%a3-%d7%92%d7%95%d7%91%d7%94-8/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%9b%d7%a1%d7%95%d7%a3-%d7%92%d7%95%d7%91%d7%94-8/"
"SAgaUb3WfVJaKMnxEyTX","paldinox","מפצח אגוזים קטן","https://paldinox.co.il/product/%d7%9e%d7%a4%d7%a6%d7%97-%d7%90%d7%92%d7%95%d7%96%d7%99%d7%9d-%d7%a7%d7%98%d7%9f-%d7%90%d7%95%d7%a8%d7%9a-9-%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a4%d7%a6%d7%97-%d7%90%d7%92%d7%95%d7%96%d7%99%d7%9d-%d7%a7%d7%98%d7%9f-%d7%90%d7%95%d7%a8%d7%9a-9-%d7%a1%d7%9e/"
"SE2eoHlDj45BAs5ck7LX","paldinox","סט הבדלה כסף עיטור זהב","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%9b%d7%a1%d7%a3-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%9b%d7%a1%d7%a3-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-2/"
"T0v3nRsuC20rqltiSLFA","paldinox","מזוזה אמייל לבן עם כיתוב זהב – 15 ס""מ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%9c%d7%91%d7%9f-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-15%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%9c%d7%91%d7%9f-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-15%d7%a1%d7%9e/"
"TBtscfALaFy6zLsS3pLH","paldinox","סוכרון דבש זכוכית עם כפית מתכת ניקל","https://paldinox.co.il/product/%d7%a1%d7%95%d7%9b%d7%a8%d7%95%d7%9f-%d7%9b%d7%9c%d7%99-%d7%9c%d7%93%d7%91%d7%a9-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-5/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%95%d7%9b%d7%a8%d7%95%d7%9f-%d7%9b%d7%9c%d7%99-%d7%9c%d7%93%d7%91%d7%a9-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%9b%d7%a4%d7%99%d7%aa-5/"
"TfVdlmQp1qZCrqXaoo6W","paldinox","דיבשית נירו’ מוכספת מעוינים","https://paldinox.co.il/product/%d7%93%d7%99%d7%91%d7%a9%d7%99%d7%aa-%d7%a0%d7%99%d7%a8%d7%95-%d7%9e%d7%95%d7%9b%d7%a1%d7%a4%d7%aa-%d7%9e%d7%a2%d7%95%d7%99%d7%a0%d7%99%d7%9d-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%93%d7%99%d7%91%d7%a9%d7%99%d7%aa-%d7%a0%d7%99%d7%a8%d7%95-%d7%9e%d7%95%d7%9b%d7%a1%d7%a4%d7%aa-%d7%9e%d7%a2%d7%95%d7%99%d7%a0%d7%99%d7%9d-2/"
"U2z2DXgXNQoqq4Ytq5bE","paldinox","מזוזה Marble שחור לבן עם כיתוב כסף","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-marble-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-marble-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-12%d7%a1%d7%9e/"
